research_id,experiment_group_id,profile,portfolio_source,strategy,asset,side,timeframe_minutes,opened_at,closed_at,entry_price,exit_price,stop_price,target_price,stop_pct,target_pct,holding_hours,close_reason,normalized_risk_eur,normalized_notional_eur,gross_pnl_eur,costs_eur,net_pnl_eur,r_multiple,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_r,mae_r,mfe_pct,mae_pct,mfe_at_utc,mae_at_utc,excursion_observation_count,excursion_quality,excursion_exit_candle_ambiguity,last_excursion_candle,score,confidence,entry_regime,entry_regime_family,entry_regime_confidence,entry_volatility_state,entry_btc_trend_score,entry_btc_adx,entry_breadth_above_ema50_pct,entry_alt_relative_median_pct,entry_dispersion_pct,exit_regime,exit_regime_family,exit_regime_confidence,initial_stop_price,final_stop_price,risk_price,exit_profile,remaining_fraction,realized_gross_eur,realized_exit_fees_eur,partial_take_profit_enabled,partial_take_profit_at_r,partial_take_profit_fraction,partial_take_profit_done,partial_take_profit_exit_price,partial_take_profit_closed_at,partial_realized_net_eur,runner_enabled,runner_partial_at_r,runner_partial_fraction,runner_target_r,runner_lock_r,runner_partial_done,runner_partial_exit_price,runner_partial_closed_at,runner_lock_applied_r,runner_lock_pending,partial_trigger_price,trailing_at_r,trailing_atr_multiple,atr_pct,mfe_trail_enabled,mfe_breakeven_at_r,mfe_lock_at_r,mfe_lock_r,mfe_giveback_start_r,mfe_giveback_fraction,mfe_trail_last_favorable_r,mfe_trail_last_stop_r,last_processed_candle,execution_model_version,signal_time_source,exit_timeframe_minutes,sample_cohort
SHADOW_MASTER_ADAPTIVE_EXPANDED_V1|ON|60|2026-07-29T11:00:00+00:00|LONG,99ecd4ee6c8d1c6450f4,SHADOW_MASTER_ADAPTIVE_EXPANDED_V1,SHADOW_MASTER_ADAPTIVE_EXPANDED_V1,master_adaptive_consensus,ON,LONG,60,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0.28188,0.2480544,0.2480544,0.34953120000000004,0.12,0.24,0.25,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,0.28188,0.24755,0.0,-10.149117827917323,-0.13333333333333336,-10.282451161250656,-0.013333333333333336,-1.0282451161250656,0.0,-12.178941393500786,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0,NO_OBSERVATIONS,False,2026-07-29T11:00:00+00:00,8.7209,ALTA,TRANSITION,TRANSITION,78.0,NORMAL,2.0,25.348,50.0,-0.5662,18.651,TRANSITION,TRANSITION,78.0,0.2480544,0.2480544,0.033825600000000004,FIXED_2R,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,12.147559,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T11:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_MASTER_ADAPTIVE_GB20_V1|ON|60|2026-07-29T11:00:00+00:00|LONG,99ecd4ee6c8d1c6450f4,SHADOW_MASTER_ADAPTIVE_GB20_V1,SHADOW_MASTER_ADAPTIVE_GB20_V1,master_adaptive_consensus,ON,LONG,60,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0.28188,0.2480544,0.2480544,0.34953120000000004,0.12,0.24,0.25,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,0.28188,0.24755,0.0,-10.149117827917323,-0.13333333333333336,-10.282451161250656,-0.013333333333333336,-1.0282451161250656,0.0,-12.178941393500786,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0,NO_OBSERVATIONS,False,2026-07-29T11:00:00+00:00,8.3314,ALTA,TRANSITION,TRANSITION,78.0,NORMAL,2.0,25.348,50.0,-0.5662,18.651,TRANSITION,TRANSITION,78.0,0.2480544,0.2480544,0.033825600000000004,MFE_GIVEBACK_20_AFTER_0_5R,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,12.147559,True,99.0,99.0,0.25,0.5,0.2,,,2026-07-29T11:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_MASTER_ADAPTIVE_NO_ALT_V1|ON|60|2026-07-29T11:00:00+00:00|LONG,99ecd4ee6c8d1c6450f4,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,master_adaptive_consensus,ON,LONG,60,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0.28188,0.2480544,0.2480544,0.34953120000000004,0.12,0.24,0.25,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,0.28188,0.24755,0.0,-10.149117827917323,-0.13333333333333336,-10.282451161250656,-0.013333333333333336,-1.0282451161250656,0.0,-12.178941393500786,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0,NO_OBSERVATIONS,False,2026-07-29T11:00:00+00:00,8.3314,ALTA,TRANSITION,TRANSITION,78.0,NORMAL,2.0,25.348,50.0,-0.5662,18.651,TRANSITION,TRANSITION,78.0,0.2480544,0.2480544,0.033825600000000004,FIXED_2R,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,12.147559,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T11:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_MASTER_ADAPTIVE_RUNNER25_V1|ON|60|2026-07-29T11:00:00+00:00|LONG,99ecd4ee6c8d1c6450f4,SHADOW_MASTER_ADAPTIVE_RUNNER25_V1,SHADOW_MASTER_ADAPTIVE_RUNNER25_V1,master_adaptive_consensus,ON,LONG,60,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0.28188,0.2480544,0.2480544,0.38335680000000005,0.12,0.36,0.25,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,0.28188,0.24755,0.0,-10.149117827917323,-0.13333333333333336,-10.282451161250656,-0.013333333333333336,-1.0282451161250656,0.0,-12.178941393500786,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0,NO_OBSERVATIONS,False,2026-07-29T11:00:00+00:00,8.3314,ALTA,TRANSITION,TRANSITION,78.0,NORMAL,2.0,25.348,50.0,-0.5662,18.651,TRANSITION,TRANSITION,78.0,0.2480544,0.2480544,0.033825600000000004,RUNNER_75_25_TO_3R,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,True,2.0,0.75,3.0,1.8,False,0.0,,0.0,False,0.34953120000000004,0.0,0.0,12.147559,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T11:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_MASTER_ADAPTIVE_V1|ON|60|2026-07-29T11:00:00+00:00|LONG,99ecd4ee6c8d1c6450f4,SHADOW_MASTER_ADAPTIVE_V1,SHADOW_MASTER_ADAPTIVE_V1,master_adaptive_consensus,ON,LONG,60,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0.28188,0.2480544,0.2480544,0.34953120000000004,0.12,0.24,0.25,STOP,10.0,83.33333333333334,-10.0,0.13333333333333336,-10.133333333333333,-1.0133333333333332,0.28188,0.24755,0.0,-10.149117827917323,-0.13333333333333336,-10.282451161250656,-0.013333333333333336,-1.0282451161250656,0.0,-12.178941393500786,2026-07-29T11:00:00+00:00,2026-07-29T11:15:00+00:00,0,NO_OBSERVATIONS,False,2026-07-29T11:00:00+00:00,8.3314,ALTA,TRANSITION,TRANSITION,78.0,NORMAL,2.0,25.348,50.0,-0.5662,18.651,TRANSITION,TRANSITION,78.0,0.2480544,0.2480544,0.033825600000000004,FIXED_2R,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,12.147559,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T11:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_BALANCED|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_BALANCED,SHADOW_1H_BALANCED,confluence_trend,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.4,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_NO_PEPE_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_FAST_NO_PEPE_V1,SHADOW_1H_FAST_NO_PEPE_V1,momentum_breakout,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.148297,0.12,0.18,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_TP2_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_FAST_TP2_V1,SHADOW_1H_FAST_TP2_V1,momentum_breakout,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FULL_TP_2R_V1,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_V3|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_FAST_V3,SHADOW_1H_FAST_V3,momentum_breakout_v3_filtered,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.148297,0.12,0.18,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_V3_NOHIGH_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_FAST_V3_NOHIGH_V1,SHADOW_1H_FAST_V3_NOHIGH_V1,momentum_breakout_v3_filtered,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.148297,0.12,0.18,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_1H_FAST_V3_NO_ESPORTS_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_1H_FAST_V3_NO_ESPORTS_V1,SHADOW_1H_FAST_V3_NO_ESPORTS_V1,momentum_breakout_v3_filtered,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.148297,0.12,0.18,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.75,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,0.9,1.2,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_SCANNER_BOTTOM5_SHORT|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_SCANNER_BOTTOM5_SHORT,SHADOW_SCANNER_BOTTOM5_SHORT,scanner_bottom5_short,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-9.5,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.4,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_SCANNER_BOTTOM10_SHORT|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_SCANNER_BOTTOM10_SHORT,SHADOW_SCANNER_BOTTOM10_SHORT,scanner_bottom10_short,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-9.5,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.4,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_SCANNER_BOTTOM15_SHORT|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_SCANNER_BOTTOM15_SHORT,SHADOW_SCANNER_BOTTOM15_SHORT,scanner_bottom15_short,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-9.5,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.4,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_SCANNER_BOTTOM20_SHORT|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_SCANNER_BOTTOM20_SHORT,SHADOW_SCANNER_BOTTOM20_SHORT,scanner_bottom20_short,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-9.5,ALTA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.4,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_COMBO_ADAPTIVE|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_COMBO_ADAPTIVE,SHADOW_COMBO_ADAPTIVE,combo_adaptive,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.0603,BUONA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.3,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_COMBO_ADAPTIVE_QUALITY7_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,SHADOW_COMBO_ADAPTIVE_QUALITY7_V1,combo_adaptive,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.0603,BUONA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.3,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_COMBO_ADAPTIVE_REGIME_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_COMBO_ADAPTIVE_REGIME_V1,SHADOW_COMBO_ADAPTIVE_REGIME_V1,combo_adaptive,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.0603,BUONA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.3,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1|BANK|60|2026-07-29T07:00:00+00:00|SHORT,bbc5b58bdc8a4fb781ea,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,combo_adaptive,BANK,SHORT,60,2026-07-29T07:00:00+00:00,2026-07-29T12:15:00+00:00,0.18085,0.18085,0.18085,0.137446,0.12,0.24,5.25,STOP,10.0,83.33333333333334,0.0,0.13333333333333336,-0.13333333333333336,-0.013333333333333336,0.15763,0.19632,10.699474702792378,-7.128375264952525,10.566141369459045,-7.261708598285859,1.0566141369459046,-0.7261708598285859,12.839369643350851,-8.55405031794303,2026-07-29T09:45:00+00:00,2026-07-29T07:45:00+00:00,20,OBSERVED,False,2026-07-29T12:00:00+00:00,-7.0603,BUONA,TREND_UP,TREND_UP,66.6,NORMAL,2.0,26.156,66.667,-0.3455,16.4974,TRANSITION,TRANSITION,78.0,0.202552,0.18085,0.021702,FIXED_TP_STOP,1.0,0.0,0.0,False,0.0,0.0,False,0.0,,0.0,False,0.0,0.0,0.0,0.0,False,0.0,,0.0,False,0.0,1.0,1.3,18.680571,False,0.75,1.0,0.25,1.25,0.4,,,2026-07-29T12:00:00+00:00,RESEARCH_CANONICAL_EXIT_V2,SIGNAL_CANDLE_TIME,15,POST_CANONICAL_EXIT_V2
